vi,en,ja
Tiền sản giật     Tiền sản giật và sản giật  Tiền sản giật là bệnh tăng huyết áp mới khởi phát hoặc xấu đi với protein niệu sau 20 tuần thai. Chứng sản giật là cơn co giật toàn thân không giải thích được ở bệnh nhân có tiền sản giật. Chẩn...  đọc thêm,Preeclampsia     Preeclampsia and Eclampsia  Preeclampsia is new-onset or worsening of existing hypertension with proteinuria after 20 weeks gestation. Eclampsia is unexplained generalized seizures in patients with preeclampsia. Diagnosis...  read more,妊娠高血圧腎症     妊娠高血圧腎症および子癇  妊娠高血圧腎症は妊娠20週以降の新規発症の高血圧または既存の高血圧の悪化で，タンパク尿を伴うものである。子癇は妊娠高血圧腎症の患者における原因不明の全身痙攣である。診断は臨床的に行い，尿タンパク測定による。治療は通常，硫酸マグネシウム静注および満期での分娩である。 妊娠高血圧腎症は妊婦の3～7％に生じる。妊娠高血圧腎症および子癇は妊娠20週以降に発生する；最大25％の症例は分娩後に発生し，最も頻繁には初めの4日間に起こるが，ときに分娩後...  さらに読む
Thuốc cản quang (hiếm),Radiographic contrast (rare),X線造影剤（まれ）
Sẩy thai nhiễm khuẩn     Phá thai nhiễm khuẩn  Sảy thai nhiễm khuẩn là trường hợp nhiễm trùng tử cung nghiêm trọng trong hoặc ngay trước hoặc sau khi sảy thai tự nhiên hoặc sảy thai do can thiệp. Sảy thai tự nhiên thường là kết quả của việc...  đọc thêm,Septic abortion     Septic Abortion  Septic abortion is serious uterine infection during or shortly before or after a spontaneous or an induced abortion. Septic abortion is a gynecologic emergency. Septic abortions usually result...  read more,敗血症性流産     敗血症性流産  敗血症性流産は，流産直前，流産中，流産直後における重篤な子宮感染症である。 敗血症性流産は通常，未熟な医療従事者の無菌的でない手技による人工妊娠中絶に起因する；中絶が違法である場合，頻度はより高くなる。感染は， 自然流産後では比較的まれである。 典型的な原因菌として，大腸菌（Escherichia coli），Enterobacter aerogenes，Proteus...  さらに読む
X-quang ngực và khí máu động mạch (ABG),Chest x-ray and arterial blood gas (ABG) measurement,胸部X線および動脈血ガス測定
Định nghĩa lâm sàng (xem bảng ),Clinical definition (see table ),臨床定義（ARDSのベルリン定義     ARDSのベルリン 定義          の表を参照）
Hỗ trợ oxy không xâm lấn,Noninvasive oxygenation support,高流量酸素投与にもかかわらず酸素飽和度が90％を下回る場合は，機械的人工換気
Thông khí cơ học nếu độ bão hòa là < 90% với oxy lưu lượng cao,Mechanical ventilation if oxygen saturation is < 90% on high-flow oxygen,プラトー圧 < 30cmH2O（胸壁および腹部のコンプライアンスを減少させうる因子を考慮する）
Áp lực phế nang cao nguyên   30 cm H2O (cân nhắc các yếu tố có thể làm giảm độ giãn nở thành ngực và bụng),Plateau alveolar pressures   30 cm H2O (factors that potentially decrease chest wall and abdominal compliance considered),さらなる肺損傷を最小限にするため，予測体重1kg当たり6mLの1回換気量
Thể tích khí lưu thông 6 mL/kg trọng lượng cơ thể để giảm thiểu tổn thương phổi,Tidal volume 6 mL/kg ideal body weight to minimize further lung injury,十分な酸素飽和度を保った上で，酸素毒性を最小限に抑えられるFIO2
FiO2 thấp để duy trì đủ độ bão hòa oxy và giảm khả năng gây độc của oxy,FIO2 as low as is allowed to maintain adequate oxygen saturation to minimize possible oxygen toxicity,最初はA/Cモードを用い，1回換気量を理想体重1kg当たり6mL，呼吸数を25回/分，流速を60L/min，FIO2を1.0，PEEPを15cmH2Oとする。
"Chế độ hỗ trợ- kiểm soát được sử dụng ban đầu với thể tích thông khí 6 mL/kg trọng lượng lý tưởng, tần số thở 25 lần/phút, tốc độ dòng 60 L/phút, FiO2 1,0 và PEEP 15 cm H2O.","Assist-control mode is used initially with a tidal volume 6 mL/kg ideal body weight, respiratory rate 25/minute, flow rate 60 L/minute, FIO2 1.0, and PEEP 15 cm H2O.",一旦酸素飽和度が90％を超えれば，FIO2を低下させる。
"Khi độ bão hòa oxy là > 90%, FIO2 giảm.","Once oxygen saturation is > 90%, FIO2 is decreased.",その後，FIO2 ≤ 0.6で動脈血酸素飽和度90％を達成できる最小のPEEPを同定するため，患者が耐えられる範囲でPEEPを2.5cmH2Oずつ下げていく。
"Sau đó, PEEP giảm xuống 2,5 cm H2O tăng khả năng dung nạp để tìm PEEP ít nhất mà độ bão hòa oxy động mạch 90% trên FiO2 ≤ 0.6.","Then, PEEP is decreased in 2.5-cm H2O increments as tolerated to find the least PEEP associated with an arterial oxygen saturation of 90% on an FIO2 of ≤ 0.6.",pHが7.15を上回るまで，または呼気流量記録が終末呼気流量を示すまで，呼吸数は最大で35回/分まで増加させる。
"Tần số thở tăng lên đến 35 phút/phút để đạt được độ pH > 7,15, hoặc cho đến khi có dòng cuối kỳ thở ra.","The respiratory rate is increased up to 35/minute to achieve a pH of > 7.15, or until the expiratory flow tracing shows end-expiratory flow.","1.Writing Group for the Alveolar Recruitment for Acute Respiratory Distress Syndrome Trial (ART) Investigators, Cavalcanti AB, Suzumura ÉA, et al: Effect of lung recruitment and titrated positive end-expiratory pressure (PEEP) vs low PEEP on mortality in patients with acute respiratory distress syndrome: A randomized clinical trial.JAMA 318(14):1335–1345, 2017.doi: 10.1001/jama.2017.14171"
"1. Frat JP, Thille AW, Mercat A, et al: High-flow oxygen through nasal cannula in acute hypoxemic respiratory failure. N Engl J Med 372:2185–2196, 2015. doi: 10.1056/NEJMoa1503326","1. Frat JP, Thille AW, Mercat A, et al: High-flow oxygen through nasal cannula in acute hypoxemic respiratory failure. N Engl J Med 372:2185–2196, 2015. doi: 10.1056/NEJMoa1503326","2.Guérin C, Reignier J, Richard JC, et al: Prone positioning in severe acute respiratory distress syndrome.N Engl J Med 368(23):2159–2168, 2013.doi: 10.1056/NEJMoa1214103"
"2. Patel BK, Wolfe KS, Pohlman AS, et al: Effect of noninvasive ventilation delivered by helmet vs face mask on the rate of endotracheal intubation in patients with acute respiratory distress syndrome: A randomized clinical trial. J AMA 315(22):2435–2441, 2016. doi: 10.1001/jama.2016.6338","2. Patel BK, Wolfe KS, Pohlman AS, et al: Effect of noninvasive ventilation delivered by helmet vs face mask on the rate of endotracheal intubation in patients with acute respiratory distress syndrome: A randomized clinical trial. J AMA 315(22):2435–2441, 2016. doi: 10.1001/jama.2016.6338","3.Scholten EL, Beitler JR, Prisk GK, et al: Treatment of ARDS with prone positioning.Chest 151:215–224, 2017.doi: 10.1016/j.chest.2016.06.032.Epub 2016 Jul 8"
"3. Grieco DL, Menga LS, Cesarano M, et al: Effect of helmet noninvasive ventilation vs high-flow nasal oxygen on days free of respiratory support in patients With COVID-19 and moderate to severe hypoxemic respiratory failure: The HENIVOT randomized clinical trial. JAMA 325(17):1731–1743, 2021. doi: 10.1001/jama.2021.4682","3. Grieco DL, Menga LS, Cesarano M, et al: Effect of helmet noninvasive ventilation vs high-flow nasal oxygen on days free of respiratory support in patients With COVID-19 and moderate to severe hypoxemic respiratory failure: The HENIVOT randomized clinical trial. JAMA 325(17):1731–1743, 2021. doi: 10.1001/jama.2021.4682","4.National Heart, Lung, and Blood Institute Acute Respiratory Distress Syndrome (ARDS) Clinical Trials Network, Wiedemann HP, Wheeler AP, et al: Comparison of two fluid-management strategies in acute lung injury.N Engl J Med 354(24):2564–2575, 2006.doi: 10.1056/NEJMoa062200"
"4. Bellani G, Laffey JG, Pham T, et al: Noninvasive ventilation of patients with acute respiratory distress syndrome. Insights from the LUNG SAFE study. Am J Respir Crit Care Med 195(1):67–77, 2017. doi: 10.1164/rccm.201606-1306OC","4. Bellani G, Laffey JG, Pham T, et al: Noninvasive ventilation of patients with acute respiratory distress syndrome. Insights from the LUNG SAFE study. Am J Respir Crit Care Med 195(1):67–77, 2017. doi: 10.1164/rccm.201606-1306OC",急性低酸素血症性呼吸不全（AHRF）における気腔への体液貯留は以下に由来する：
"5. Writing Group for the Alveolar Recruitment for Acute Respiratory Distress Syndrome Trial (ART) Investigators, Cavalcanti AB, Suzumura ÉA, et al: Effect of lung recruitment and titrated positive end-expiratory pressure (PEEP) vs low PEEP on mortality in patients with acute respiratory distress syndrome: A randomized clinical trial. JAMA 318(14):1335–1345, 2017. doi: 10.1001/jama.2017.14171","5. Writing Group for the Alveolar Recruitment for Acute Respiratory Distress Syndrome Trial (ART) Investigators, Cavalcanti AB, Suzumura ÉA, et al: Effect of lung recruitment and titrated positive end-expiratory pressure (PEEP) vs low PEEP on mortality in patients with acute respiratory distress syndrome: A randomized clinical trial. JAMA 318(14):1335–1345, 2017. doi: 10.1001/jama.2017.14171",脱酸素化された静脈血が肺を迂回して体循環に流入する心内右左短絡は，通常は未治療の大量の左右短絡（例，卵円孔開存，心房中隔欠損）の長期合併症として発生する。この現象を アイゼンメンジャー症候群     アイゼンメンジャー症候群  アイゼンメンジャー症候群は，大量の心内左右短絡または大動脈から肺動脈への左右短絡が是正されない場合に発生する合併症である。肺血管抵抗が徐々に増大するにつれて，やがて重度の肺高血圧が生じ，右左短絡の進行性の増大を伴う両方向性短絡に至る。チアノーゼと低酸素症により，後述の複数の合併症がもたらされることは不可避である。身体所見は基礎にある異常および病態生理学的異常の程度によって異なる。診断は心エコー検査または先進的な画像検査および心臓カテーテ...  さらに読む     と呼ぶ。本章では，肺に原因のある難治性低酸素血症に焦点を当てる。
