vi,en,ja
Chọc hút là loại bỏ dịch màng bụng (cổ trướng hoặc dịch cổ trướng) bằng chọc hút bằng kim qua da.,Paracentesis is removal of peritoneal fluid (ascites or ascitic fluid) from the abdomen with percutaneous needle aspiration.,腹腔穿刺とは，経皮的な穿刺吸引により腹腔内の液体（腹水）を除去する手技である。
"Chọc hút có thể được thực hiện để chẩn đoán, để phân tích dịch cổ trướng (trong đó loại bỏ một lượng nhỏ dịch), hoặc để điều trị, điển hình ở những bệnh nhân bị cổ trướng căng mạn tính (trong đó loại bỏ số lượng lớn dịch).","Paracentesis can be done for diagnosis, to analyze ascitic fluid (in which small quantities are removed), or for treatment, typically in patients with chronic tense ascites (in which case large quantities are removed).",腹腔穿刺は，腹水の分析（この場合腹水の除去は少量）による診断や治療を目的として行われ，典型的には腹水による慢性の腹部膨隆がある患者（この場合は大量の腹水を除去する）に対して施行される。
"(Xem thêm Chọc hút     Chọc hút  (Xem Cách chọc hút.) Chọc hút ổ bụng được dùng để lấy dịch cổ trướng làm xét nghiệm. Nó cũng được dùng để rút bớt dịch cổ trướng khi nhiều dịch gây khó thở, đau, hoặc để điều trị cổ trướng mạn...  đọc thêm     .)",(See also Paracentesis     Paracentesis  (See also How To Do Paracentesis.) Abdominal paracentesis is used to obtain ascitic fluid for testing. It also can be used to remove tense ascites causing respiratory difficulties or pain or...  read more     .),（腹腔穿刺     穿刺  腹腔穿刺は，検査用の腹水検体を採取するために行われる。また腹腔穿刺は，呼吸困難や疼痛を引き起こす緊満した腹水を排除するため，または慢性腹水の治療法としても施行することができる。 穿刺の絶対的禁忌としては以下のものがある： 重度かつ是正不能の血液凝固障害 腸閉塞 腹壁の感染  さらに読む     も参照のこと。）
Chọc dò dịch cổ trướng chẩn đoán,Diagnostic paracentesis,診断的穿刺
Ở những bệnh nhân có dịch màng bụng     Cổ chướng  Cổ trướng là dịch tự do trong khoang phúc mạc. Nguyên nhân phổ biến nhất là tăng áp lực tĩnh mạch cửa. Các triệu chứng thường do bụng chướng. Chẩn đoán dựa trên khám lâm sàng và siêu âm hoặc...  đọc thêm      đó là nguyên nhân mới hoặc không rõ ràng,In patients who have peritoneal fluid     Ascites  Ascites is free fluid in the peritoneal cavity. The most common cause is portal hypertension. Symptoms usually result from abdominal distention. Diagnosis is based on physical examination and...  read more      that is new or of uncertain etiology,新たな 腹水     腹水  腹水とは，腹腔内に液体が貯留した状態のことである。最も一般的な原因は門脈圧亢進症である。症状は通常，腹部膨隆により生じる。診断は身体診察のほか，しばしば超音波検査またはCTに基づく。治療法としては，食塩制限，利尿薬，腹腔穿刺などがある。腹水に感染が起こることもあり（ 特発性細菌性腹膜炎），しばしば疼痛と発熱を伴う。感染の診断には腹水の分析および培養が必要である。感染は抗菌薬で治療する。...  さらに読む     または病因不明の腹水がある患者
"Ở bệnh nhân cổ trướng     Cổ chướng  Cổ trướng là dịch tự do trong khoang phúc mạc. Nguyên nhân phổ biến nhất là tăng áp lực tĩnh mạch cửa. Các triệu chứng thường do bụng chướng. Chẩn đoán dựa trên khám lâm sàng và siêu âm hoặc...  đọc thêm      và các triệu chứng như sốt hoặc đau tăng lên gợi ý có thể nhiễm trùng dịch cổ trướng (ví dụ: viêm phúc mạc tự phát do vi khuẩn     Viêm phúc mạc tiên phát do vi khuẩn (SBP)  Viêm phúc tiên phát do vi khuẩn (SBP) là nhiễm trùng dịch cổ trướng mà không có nguồn rõ ràng. Các triệu chứng có thể bao gồm sốt, khó chịu, và các triệu chứng của cổ trướng và suy gan nặng...  đọc thêm     )","In patients with ascites     Ascites  Ascites is free fluid in the peritoneal cavity. The most common cause is portal hypertension. Symptoms usually result from abdominal distention. Diagnosis is based on physical examination and...  read more      and symptoms such as fever or increased pain that suggest possible infection of the ascitic fluid (eg, spontaneous bacterial peritonitis     Spontaneous Bacterial Peritonitis (SBP)  Spontaneous bacterial peritonitis (SBP) is infection of ascitic fluid without an apparent source. Manifestations may include fever, malaise, and symptoms of ascites and worsening hepatic failure...  read more     )",腹水     腹水  腹水とは，腹腔内に液体が貯留した状態のことである。最も一般的な原因は門脈圧亢進症である。症状は通常，腹部膨隆により生じる。診断は身体診察のほか，しばしば超音波検査またはCTに基づく。治療法としては，食塩制限，利尿薬，腹腔穿刺などがある。腹水に感染が起こることもあり（ 特発性細菌性腹膜炎），しばしば疼痛と発熱を伴う。感染の診断には腹水の分析および培養が必要である。感染は抗菌薬で治療する。...  さらに読む     があり，腹水の感染（例， 特発性細菌性腹膜炎     特発性細菌性腹膜炎 （SBP）  特発性細菌性腹膜炎（SBP）は，感染源が不明な腹水の感染症である。臨床像としては，発熱，倦怠感，腹水症状，悪化する肝不全などがみられる。診断は腹水検査による。治療はセフォタキシムまたはその他の抗菌薬による。 （ 腹水も参照のこと。） SBPは 肝硬変による腹水で特に多くみられる。この感染症は重篤な続発症や死につながることもある。SBPの最も一般的な起因菌は，グラム陰性の大腸菌（Escherichia...  さらに読む     ）を示唆する発熱や疼痛の増強などの症状がある患者
Chọc hút điều trị,Therapeutic paracentesis,治療的腹腔穿刺
"Để giảm bớt các triệu chứng, thường là khó thở hoặc đau do cổ trướng khối lượng lớn","To alleviate symptoms, usually dyspnea or pain caused by large-volume ascites",症状（通常は大量の腹水による呼吸困難または疼痛）の緩和
Nhiều nguyên nhân gây viêm phúc mạc là cấp cứu ngoại khoa và không cần chọc hút.,Many causes of peritonitis are surgical emergencies and do not require paracentesis.,腹膜炎の原因の多くは外科的緊急事態であり，腹腔穿刺を必要としない。
Lựa chọn các xét nghiệm thường được thực hiện với dịch cổ chướng được thảo luận trong chẩn đoán cổ chướng     Chẩn đoán  Cổ trướng là dịch tự do trong khoang phúc mạc. Nguyên nhân phổ biến nhất là tăng áp lực tĩnh mạch cửa. Các triệu chứng thường do bụng chướng. Chẩn đoán dựa trên khám lâm sàng và siêu âm hoặc...  đọc thêm     .,Selection of laboratory tests typically done on ascitic fluid is discussed in diagnosis of ascites     Diagnosis  Ascites is free fluid in the peritoneal cavity. The most common cause is portal hypertension. Symptoms usually result from abdominal distention. Diagnosis is based on physical examination and...  read more     .,腹水の患者で一般的に行われる臨床検査の選択については， 腹水の診断     診断  腹水とは，腹腔内に液体が貯留した状態のことである。最も一般的な原因は門脈圧亢進症である。症状は通常，腹部膨隆により生じる。診断は身体診察のほか，しばしば超音波検査またはCTに基づく。治療法としては，食塩制限，利尿薬，腹腔穿刺などがある。腹水に感染が起こることもあり（ 特発性細菌性腹膜炎），しばしば疼痛と発熱を伴う。感染の診断には腹水の分析および培養が必要である。感染は抗菌薬で治療する。...  さらに読む     で考察されている。
