en,vi,ja,url
"Acute Abdominal Pain  Abdominal pain is common and often inconsequential. Acute and severe abdominal pain, however, is almost always a symptom of intra-abdominal disease. It may be the sole indicator of the need...  read more","Đau bụng cấp tính  Đau bụng thường gặp và thường không quan trọng. Tuy nhiên, đau bụng dữ dội và cấp tính hầu như luôn là triệu chứng của bệnh lí trong ổ bụng. Nó có thể là chỉ điểm duy nhất cho biết cần phẫu...  đọc thêm",急性腹痛  腹痛はよくみられる症状であり，重要ではない場合も多い。しかしながら，急性および重度の腹痛はほぼ常に腹腔内疾患の症状である。手術の必要性に関する唯一の指標である場合もあり，迅速な対処が必要である：特定の疾患では，症状出現から6時間未満で 腸管の壊疽および穿孔が起こる可能性がある（例，絞扼性閉塞または動脈塞栓による腸管への血液供給阻害）。腹痛...  さらに読む,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
"Mechanical obstruction is divided into obstruction of the small bowel (including the duodenum) and obstruction of the large bowel. Obstruction may be partial or complete. About 85% of partial small-bowel obstructions resolve with nonoperative treatment, whereas about 85% of complete small-bowel obstructions require surgery.","Tắc nghẽn cơ học được chia thành tắc nghẽn ruột non (bao gồm cả tá tràng) và tắc nghẽn ruột già. Tắc nghẽn có thể là một phần hoặc hoàn toàn. Khoảng 85% số trường hợp tắc nghẽn ruột non không hoàn toàn được điều trị không cần phẫu thuật, trong khi đó khoảng 85% số trường hợp tắc ruột non hoàn toàn cần mổ.",機械的閉塞は，小腸閉塞（十二指腸を含む）と大腸閉塞に分類される。閉塞は，部分または完全閉塞の場合がある。小腸の部分閉塞の約85％は手術以外の治療で治癒するが，小腸の完全閉塞の約85％は手術を要する。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
"Hernias of the Abdominal Wall  A hernia of the abdominal wall is a protrusion of the abdominal contents through an acquired or congenital area of weakness or defect in the wall. Many hernias are asymptomatic, but some become...  read more","Thoát vị thành bụng  Thoát vị của thành bụng là sự nhô ra của các tạng trong ổ bụng qua một vùng thành bụng yếu hoặc khuyết tật bẩm sinh. Nhiều thoát vị không có triệu chứng, nhưng một số trường hợp bị kẹt hoặc...  đọc thêm",腹壁ヘルニア  腹壁ヘルニアは，腹壁の後天的または先天的な脆弱または欠損部位から腹腔内臓器が脱出した状態である。多くのヘルニアは無症状であるが，一部のヘルニアは嵌頓または絞扼状態となり，疼痛を引き起こし，直ちに手術を行う必要がある。診断は臨床的に行う。治療は待機的な外科的修復である。 （ 急性腹痛も参照のこと。） 腹部ヘルニアは，極めて頻度が高く，特に男性に多くみられ，米国では毎年約70万件の手術が施行されている。...  さらに読む,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
"Colonic Diverticulitis  Diverticulitis is inflammation with or without infection of a diverticulum, which can result in phlegmon of the bowel wall, peritonitis, perforation, fistula, or abscess. The primary symptom...  read more","Viêm túi thừa đại tràng  Viêm túi thừa là tình trạng viêm có hoặc không nhiễm trùng ở túi thừa, có thể dẫn đến phình thành ruột, viêm phúc mạc, thủng, lỗ rò, hoặc áp xe. Triệu chứng chính là đau bụng. Chẩn đoán bằng...  đọc thêm",単純な機械的閉塞では，血行障害を伴わずに閉塞が起こる。摂取した水分および食物，消化分泌液，ガスが閉塞部より上部に蓄積する。近位腸管は拡張し，遠位腸管は虚脱する。粘膜の正常な分泌および吸収機能は低下し，腸壁は浮腫およびうっ血を呈する。重度の腸管拡張は永続性かつ進行性で，蠕動障害および分泌障害を強め，脱水のリスクおよび絞扼性閉塞に進行するリスクを増加させる。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
Specific segments of the intestine are affected differently (see table ).,Các đoạn ruột cụ thể bị ảnh hưởng khác nhau (xem bảng ).,絞扼性閉塞は血流障害を伴う閉塞であり，小腸閉塞患者の25％近くに生じる。通常，ヘルニア，腸捻転，腸重積症に関連する。絞扼性閉塞は早ければ6時間で梗塞と壊疽に進行する。最初に静脈閉塞，続いて動脈閉塞が起こり，それにより腸壁虚血が急速にもたらされる。虚血腸管は浮腫を呈し，梗塞を起こして，壊疽および穿孔を来す。大腸閉塞では，絞扼性閉塞はまれである（腸捻転による閉塞を除く）。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
Location,Vị trí,穿孔は虚血部分（典型的には小腸）または著明な拡張が起こった場合に発生する可能性がある。リスクは盲腸が直径13cm以上に拡張した場合に高い。閉塞部位では，腫瘍または憩室の穿孔も起こりうる。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
Cause,Nguyên nhân,絞扼性閉塞は早ければ6時間で梗塞と壊疽に進行する。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
Colon,Đại tràng,小腸閉塞では，発生直後から臍周囲または心窩部を中心とする腹部痙攣，嘔吐，重度で持続性の便秘（完全閉塞の場合）などの症状が出現する。部分閉塞患者は下痢を発生することがある。持続性の重度の疼痛は，絞扼が発生していることを示唆する。絞扼がない場合，腹部に圧痛はない。典型的には，亢進した高ピッチの蠕動に，痙攣と同時に起こる急激な蠕動を伴う。ときに，拡張した腸係蹄を触知できる。梗塞がある場合，腹部は圧痛を呈し，聴診では腸雑音消失または蠕動微弱を認める。ショックおよび乏尿は重篤な徴候で，後期の単純性閉塞または絞扼を示唆する。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
Colorectal Cancer  Colorectal cancer is extremely common. Symptoms include blood in the stool and change in bowel habits. Diagnosis is by colonoscopy. Treatment is surgical resection and chemotherapy for nodal...  read more,Ung thư đại trực tràng  Ung thư đại trực tràng là bệnh rất phổ biến. Các triệu chứng bao gồm máu trong phân và thay đổi thói quen đại tiện. Nên sàng lọc bằng một trong một số phương pháp cho các quần thể thích hợp...  đọc thêm,大腸閉塞では，小腸閉塞の場合より軽度の症状が徐々に出現するのが通常である。便秘が増悪して重度で持続性の便秘と腹部膨隆を来す。嘔吐が起こることがあるが（通常は他の症状の出現から数時間後），頻度は高くない。排便のない下腹部痙攣が起こる。身体診察では大きな腹鳴を伴う腹部膨隆が典型的に認められる。圧痛はなく，通常直腸は空である。閉塞性腫瘍の部位に一致して腫瘤を触知できることがある。全身症状は比較的軽度で，水分および電解質の不足はまれである。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
Duodenum,Tá tràng,腸捻転はしばしば突然発症する。疼痛は持続性で，ときに仙痛の波が併発する。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
,,一連の腹部X線検査,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
Adults,Người lớn,仰臥位および立位腹部X線検査を行うべきであり，閉塞の診断には通常これらの検査で十分である。絞扼の確定診断は開腹下でのみ可能であるが，一連の診察を慎重に行うことで早期警告を検出できることがある。白血球の上昇およびアシドーシスは，絞扼がすでに起こっていることを示唆している可能性があるが，これらの徴候は，絞扼した腸管係蹄からの静脈流出が減少している場合には認められないこともある。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
"Pancreatic Cancer  Pancreatic cancer, primarily ductal adenocarcinoma, accounts for an estimated 64,050 cases and 50,550 deaths in the United States annually ( 1). Symptoms include weight loss, abdominal pain...  read more","Ung thư tụy  Ung thư tụy, chủ yếu là ung thư biểu mô tuyến ống, ước tính khoảng 57.600 ca mắc và 47.050 trường hợp tử vong hàng năm ở Hoa Kỳ ( 1). Các triệu chứng bao gồm sút cân, đau bụng và vàng da. Chẩn...  đọc thêm",イレウス  イレウスとは，腸蠕動が一時的に停止した状態である。腹部手術後，特に腸管に操作を加えた場合に最もよくみられる。症状は悪心，嘔吐，および漠然とした腹部不快感である。診断はX線所見および臨床像に基づく。治療は支持療法であり，経鼻胃管吸引と輸液を行う。 イレウスの最も一般的な原因は以下のものである： 腹部手術 その他の原因としては以下のものがある： 腹腔内または後腹膜炎症（例， 虫垂炎，...  さらに読む,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
Neonates,Trẻ sơ sinh,大腸閉塞では，腹部X線で閉塞部より口側の大腸に拡張が認められる。盲腸捻転では，腹部中央または左上腹部に大きな気泡が認められることがある。盲腸捻転とS状結腸捻転のいずれも，閉塞部位は下部消化管造影で捻転部位での典型的な「鳥のくちばし（bird-beak）」様変形によって示され，またこの手技によってS状結腸捻転が実際に整復されることがある。下部消化管造影を施行しない場合は，大腸内視鏡下の処置によりS状結腸捻転の除圧が可能であるが，盲腸捻転で奏効することはまれである。,https://www.msdmanuals.com/en-jp/professional/gastrointestinal-disorders/acute-abdomen-and-surgical-gastroenterology/intestinal-obstruction
