Id,Language,Text,Expected
3b3dac6d3b335709421bdf8f27cfe965,en,"2. Perler BK, Chen B, Phelps E, et al: Long-term efficacy and safety of fecal microbiota transplantation for treatment of recurrent Clostridioides difficile infection. J Clin Gastroenterol 54(8):701–706, 2020. doi: 10.1097/MCG.0000000000001281","2. Perler BK, Chen B, Phelps E, et al: Long-term efficacy and safety of fecal microbiota transplantation for treatment of recurrent Clostridioides difficile infection. J Clin Gastroenterol 54(8):701–706, 2020. doi: 10.1097/MCG.0000000000001281"
de67ee68fe2cafc9b450d3b87b0f3d90,en,"3. Feuerstadt P, Allegretti JR, Khanna S: Practical use of RBX2660 for the prevention of recurrent Clostridioides difficile infection. Am J Gastroenterol 2023. doi: 10.14309/ajg.0000000000002195","3. Feuerstadt P, Allegretti JR, Khanna S: Practical use of RBX2660 for the prevention of recurrent Clostridioides difficile infection. Am J Gastroenterol 2023 doi: 10.14309/ajg.0000000000002195"
5f14be6d12360f595083a00bb3b98ca9,en,"Two live-attenuated oral rotavirus vaccines     Rotavirus Vaccine  The rotavirus vaccine is recommended for infants to protect against gastroenteritis caused by rotavirus disease. For more information, see Rotavirus Advisory Committee on Immunization Practices...  read more      are available that are safe and effective against the majority of strains responsible for disease. Rotavirus immunization is part of the recommended infant vaccination schedule     Childhood Vaccination Schedules  Vaccination has been extremely effective in preventing serious disease and in improving health worldwide. Because of vaccines, infections that were once very common and/or fatal (eg, smallpox...  read more     .","Có hai vắc xin rotavirus     Vắc-xin Rotavirus  Vắc-xin rotavirus được khuyến cáo cho trẻ sơ sinh để chống lại viêm dạ dày ruột gây ra bởi bệnh rotavirus. Để biết thêm thông tin, xem Khuyến nghị vắc-xin ngừa Rotavirus của Ủy ban Cố vấn Thực...  đọc thêm      sống giảm độc lực đường uống hiện có sẵn, an toàn và hiệu quả chống lại đa số các chủng gây bệnh. Chủng ngừa Rotavirus trong khuôn khổ lịch tiêm chủng cho trẻ sơ sinh     Lịch tiêm phòng trẻ em  Tiêm chủng tuân theo khuyến cáo của Trung tâm Kiểm soát và Phòng ngừa dịch bệnh (CDC), Viện hàn lâm Nhi khoa Hoa Kỳ, Viện hàn lâm Bác sĩ gia đình Hoa Kỳ và Học viện Sản phụ khoa Hoa Kỳ. Xem...  đọc thêm      được khuyến nghị."
e1063f7c489e689f7fd4af1f778e6aae,en,"Prevention of infection is complicated by the frequency of asymptomatic infection and the ease with which many agents, particularly viruses, are transmitted from person to person. In general, proper procedures for handling and preparing food must be followed. Travelers     Traveler’s Diarrhea  Traveler’s diarrhea is gastroenteritis that is usually caused by bacteria endemic to local water. Symptoms include vomiting and diarrhea. Diagnosis is mainly clinical. Treatment is with replacement...  read more      should avoid potentially contaminated food and drink.","Phòng ngừa nhiễm trùng mang tính phức tạp do tần suất nhiễm trùng không triệu chứng và sự dễ dàng lây truyền của các nhân tố ví dụ như vi rút từ người sang người. Nhìn chung, phải tuân thủ các quy trình thích hợp để xử lý và chuẩn bị thực phẩm. Du khách     Tiêu chảy ở khách du lịch  Tiêu chảy ở khách du lịch là viêm dạ dày ruột thường là do vi khuẩn đặc hữu với nước ở địa phương. Triệu chứng bao gồm nôn và tiêu chảy. Chẩn đoán chủ yếu dựa vào lâm sàng. Điều trị bằng bù...  đọc thêm      nên tránh thức ăn và thức uống bị nhiễm bẩn."
56cf0df0fc778a184b7c32f62077e4a2,en,"To prevent recreational waterborne infections, people should not swim if they have diarrhea. Infants and toddlers should have frequent diaper checks and should be changed in a bathroom and not near the water. Swimmers should avoid swallowing water when they swim.","Để ngăn ngừa nhiễm khuẩn do nước tại các nơi giải trí, không nên bơi nếu bị tiêu chảy. Trẻ sơ sinh và trẻ mới biết đi cần phải kiểm tra tã thường xuyên và nên thay tã trong phòng tắm mà không gần nước. Những người đi bơi nên tránh nuốt nước khi bơi."
a55ac28db2a9af03d6c0041fd4cb6ab5,en,"Infants and other people with immunocompromise are particularly predisposed to developing severe cases of salmonellosis and should not be exposed to reptiles, birds, or amphibians, which commonly carry Salmonella.","Trẻ sơ sinh và những người khác bị suy giảm miễn dịch đặc biệt dễ phát sinh các trường hợp nhiễm khuẩn salmonella nặng và không nên tiếp xúc với các loài bò sát, chim hoặc động vật lưỡng cư thường mang vi khuẩn Salmonella."
71bbd296de844f973c02242d112d0fd2,en,Breastfeeding affords some protection to neonates and infants.,Nuôi con bằng sữa mẹ đem lại bảo vệ ở mức độ nào đó cho trẻ sơ sinh và trẻ nhỏ.
aa6040f0fd59a307a0932735ca41eb7b,en,"Caregivers should wash their hands thoroughly with soap and water after changing diapers, and diaper-changing areas should be disinfected with a freshly prepared solution of 1:64 household bleach (¼ cup diluted in 1 gallon of water). Children with diarrhea should be excluded from child care facilities for the duration of symptoms. Children infected with enterohemorrhagic E. coli or Shigella should also have two negative stool tests before readmission to the facility.","Người chăm sóc nên rửa tay kỹ bằng xà phòng và nước sau khi thay tã, và khu vực thay tã phải được khử trùng bằng dung dịch thuốc tẩy gia dụng 1:64 mới pha (¼ cốc pha loãng trong 1 gallon nước). Trẻ em bị tiêu chảy nên được đưa ra khỏi cơ sở chăm sóc trẻ em trong thời gian có các triệu chứng. Trẻ em bị nhiễm E. coli hoặc là Shigella đường ruột cũng nên có hai xét nghiệm phân âm tính trước khi trở lại cơ sở chăm sóc."
7ca43fc55c75200096b51f8c57c1cf0a,en,The following English-language resources may be useful. Please note that THE MANUAL is not responsible for the content of these resources.,Sau đây là các tài nguyên tiếng Anh có thể hữu ích. Vui lòng lưu ý rằng CẨM NANG không chịu trách nhiệm về nội dung của các tài nguyên này.
8c32b3613dee87278c52362c6abb5ddf,en,"American College of Gastroenterology: Clinical guideline for the diagnosis, treatment, and prevention of acute diarrheal infections in adults (2016)","American College of Gastroenterology: Clinical guideline for the diagnosis, treatment, and prevention of acute diarrheal infections in adults (2016)"
c5ae877a906269ddba7be73ebcb89d2b,en,Infectious Diseases Society of America: Clinical practice guidelines for the diagnosis and management of infectious diarrhea (2017),Infectious Diseases Society of America: Clinical practice guidelines for the diagnosis and management of infectious diarrhea (2017)
d30c3fb3b9d851bdd4cf4934e3abf87c,en,Expert panel: Guidelines for the prevention and treatment of travelers' diarrhea (2017),Expert panel: Guidelines for the prevention and treatment of travelers' diarrhea (2017)
c314d56289d7a08b6f3c9240794cd069,en,"Several different subtypes of Escherichia coli cause diarrhea. The epidemiology and clinical manifestations vary greatly depending on the subtype. When needed, organism-specific diagnosis can be made by polymerase chain reaction testing of stool. Treatment is typically supportive.","Một số nhóm phụ khác của Escherichia coli gây tiêu chảy. Dịch tễ học và biểu hiện lâm sàng của bệnh khác nhau rất nhiều tùy thuộc vào phân nhóm. Khi cần, có thể chẩn đoán cụ thể vi sinh vật bằng xét nghiệm phản ứng chuỗi polymerase của phân. Điều trị thường là hỗ trợ."
8de21ba97f28390892ca952e620affee,en,"E. coli normally inhabit the gastrointestinal tract; however, some strains have acquired genes that enable them to cause intestinal infection. When ingested, the following strains can cause diarrhea:","E. coli thường ở trong đường tiêu hoá; tuy nhiên, một số chủng nhận được gen cho phép chúng gây nhiễm trùng đường ruột. Khi ăn phải, các chủng sau đây có thể gây tiêu chảy:"
58490f9e62b8561488f57fd0bab4dfa5,en,"Enterohemorrhagic E. coli is the most clinically significant subtype in the United States. It produces Shiga toxin, which causes bloody diarrhea (hemorrhagic colitis). Thus, this subtype is sometimes termed Shiga toxin–producing E. coli (STEC). E. coli O157:H7     Infection by Escherichia coli O157:H7 and Other Enterohemorrhagic E. coli (EHEC)  The gram-negative bacteria Escherichia coli O157:H7 and other enterohemorrhagic E. coli (EHEC) typically cause acute bloody diarrhea, which may lead to hemolytic-uremic syndrome...  read more      is the most common strain of this subtype in the United States. Undercooked ground beef, unpasteurized milk and juice, and contaminated water are possible sources. Person-to-person transmission is common in the day care setting. Outbreaks associated with exposure to water in recreational settings (eg, pools, lakes, water parks) have also been reported. Hemolytic-uremic syndrome     Hemolytic-Uremic Syndrome (HUS)  Hemolytic-uremic syndrome (HUS) is an acute, fulminant disorder characterized by thrombocytopenia, microangiopathic hemolytic anemia, and acute kidney injury. HUS usually occurs in children...  read more         is a serious complication that develops in 5 to 10% of STEC cases (and in 10 to 15% of O157:H7 cases), most commonly among the young and old.","E. coli xuất huyết đường ruột là nhóm phụ nặng nhất về mặt lâm sàng ở Hoa Kỳ. Vi khuẩn này sinh ra độc tố Shiga, độc tố này gây ra tiêu chảy phân có máu (viêm đại tràng xuất huyết). Do đó, những nhóm phụ này đôi khi được gọi là E. coli sinh độc tố Shiga (STEC). E. coli O157:H7     Nhiễm trùng do Escherichia coli O157:H7 và E. coli gây xuất huyết ruột khác (EHEC)  Trực khuẩn gram âm Escherichia coli O157: H7 và các vi khuẩn E.coli đường ruột khác (EHEC) thường gây tiêu chảy cấp có máu, có thể dẫn đến hội chứng tán huyết-urê huyết. Triệu...  đọc thêm      là chủng phổ biến nhất của nhóm phụ này ở Hoa Kỳ. Thịt bò chưa chế biến, sữa và nước trái cây không được khử trùng và nước bị ô nhiễm là những nguồn có thể có. Việc lây truyền từ người sang người phổ biến trong các nơi chăm sóc ban ngày. Cũng có báo cáo về các đợt bùng phát dịch liên quan đến tiếp xúc với nước trong các cơ sở giải trí (ví dụ hồ bơi, hồ nước, công viên nước). Hội chứng tan máu-ure huyết     Hội chứng tan máu tăng ure máu (HUS)  Hội chứng tan máu tăng ure máu (HUS) là các rối loạn cấp tính, trầm trọng đặc trưng bởi giảm tiểu cầu, thiếu máu tán máu và tổn thương thận cấp. HUS thường xảy ra ở trẻ em sau khi bị nhiễm trùng...  đọc thêm         là biến chứng nghiêm trọng gặp trong 5-10% số trường hợp do STEC (và trong 10-15 % số trường hợp do O157:H7, thường gặp nhất ở độ người trẻ nhỏ và người cao tuổi."
